,book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards,awards_count,awards_bins
1492,690090.The_Moneychangers,690090,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348788787i/690090.jpg,The Moneychangers,,,,English,1908,https://www.goodreads.com/author/show/23510.Upton_Sinclair,Upton Sinclair,180.0,Paperback,"['Fiction', 'Classics', 'Historical Fiction', 'Politics', 'Literature', 'Economics', 'Business']",181.0,1033.0,532,65,3.79,"{'5 Stars': 142, '4 Stars': 195, '3 Stars': 147, '2 Stars': 37, '1 Star': 11}",[],2,"(1.307, 140.6]"
1494,6938429-todos-os-nomes,6938429,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1278007788i/6938429.jpg,Todos os Nomes,,,['Senhor Jose'],Portuguese,1997,https://www.goodreads.com/author/show/1285555.Jos_Saramago,Jose Saramago,280.0,Hardcover,"['Fiction', 'Portugal', 'Literature', 'Novels', 'Nobel Prize', 'Portuguese Literature', 'Magical Realism']",1160.0,20000.0,22987,1861,3.91,"{'5 Stars': 6789, '4 Stars': 9237, '3 Stars': 5340, '2 Stars': 1295, '1 Star': 326}","['Oxford-Weidenfeld Translation Prize (2000)', 'Mikael Agricola -palkinto (2001)']",82,"(1.307, 140.6]"
1495,69413.La_regenta,69413,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405436155i/69413.jpg,La regenta,['La Regenta'],['Vetusta'],"['Ana Ozores', 'Fermin de Pas', 'Alvaro de Mesia', 'Victor Quintanar']",Spanish; Castilian,1884,https://www.goodreads.com/author/show/5780534.Leopoldo_Alas,Leopoldo Alas,1024.0,Mass Market Paperback,"['Classics', 'Fiction', 'Spanish Literature', 'Spain', '19th Century', 'Literature', 'Novels']",444.0,6996.0,5392,394,4.01,"{'5 Stars': 2211, '4 Stars': 1649, '3 Stars': 1024, '2 Stars': 367, '1 Star': 141}",[],2,"(1.307, 140.6]"
1497,6977899-the-monastery,6977899,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1318112652i/6977899.jpg,The Monastery,,"['Kennaquhair, Roxburghshire, Scotland', 'Roxburghshire, Scotland', 'The Borders, Scotland', 'Scotland']",,English,1820,https://www.goodreads.com/author/show/4345.Walter_Scott,Walter Scott,443.0,Hardcover,"['Classics', 'Fiction', 'Historical Fiction', 'Scotland', 'British Literature', 'Gothic', 'Adventure']",36.0,1840.0,486,41,3.45,"{'5 Stars': 93, '4 Stars': 141, '3 Stars': 167, '2 Stars': 60, '1 Star': 25}",[],2,"(1.307, 140.6]"
1498,69880.The_Lost_Honor_of_Katharina_Blum,69880,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338908394i/69880.jpg,The Lost Honor of Katharina Blum,,['Germany'],"['Katharina Blum', 'Ludwig Gotten', 'Dr. Hubert Blorna', 'Trude Blorna', 'Else Woltersheim', 'Werner Totges', 'Erwin Beizmenne', 'Walter Moding', 'Alois Straubleder']",English,1974,https://www.goodreads.com/author/show/39326.Heinrich_B_ll,Heinrich Boll,140.0,Paperback,"['Fiction', 'German Literature', 'Classics', 'Germany', 'Literature', 'Nobel Prize', 'Novels']",363.0,13900.0,17177,1144,3.69,"{'5 Stars': 3562, '4 Stars': 6835, '3 Stars': 5056, '2 Stars': 1359, '1 Star': 365}",[],2,"(1.307, 140.6]"
1499,69882.Billiards_at_Half_Past_Nine,69882,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1286280024i/69882.jpg,Billiards at Half-Past Nine,,['Germany'],"['Robert Faehmel', 'Nettlinger', 'Schrella']",English,1959,https://www.goodreads.com/author/show/39326.Heinrich_B_ll,Heinrich Boll,280.0,Paperback,"['Fiction', 'German Literature', 'Germany', 'Classics', 'Literature', 'War', 'Novels']",201.0,7180.0,4670,331,3.93,"{'5 Stars': 1484, '4 Stars': 1800, '3 Stars': 1033, '2 Stars': 273, '1 Star': 80}",[],2,"(1.307, 140.6]"
1500,70069.My_Past_and_Thoughts,70069,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387701011i/70069.jpg,My Past and Thoughts,['My Past and Thoughts'],,,English,1870,https://www.goodreads.com/author/show/39451.Alexander_Herzen,Alexander Herzen,752.0,Paperback,"['Russia', 'Biography', 'Nonfiction', 'Memoir', 'History', 'Russian Literature', 'Philosophy']",64.0,1840.0,371,47,4.2,"{'5 Stars': 177, '4 Stars': 119, '3 Stars': 50, '2 Stars': 21, '1 Star': 4}",[],2,"(1.307, 140.6]"
1501,70105.The_Counterfeiters,70105,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1632035613i/70105.jpg,The Counterfeiters,,"['Paris', 'France']",,English,1925,https://www.goodreads.com/author/show/7617.Andr_Gide,Andre Gide,451.0,Paperback,"['Fiction', 'France', 'Classics', 'French Literature', 'Novels', 'Literature', '20th Century']",390.0,16200.0,9907,514,3.83,"{'5 Stars': 2977, '4 Stars': 3521, '3 Stars': 2432, '2 Stars': 727, '1 Star': 250}",[],2,"(1.307, 140.6]"
1502,702086.Carbonel,702086,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577910459i/702086.jpg,Carbonel: The King of the Cats,['Carbonel'],['England'],,English,1955,https://www.goodreads.com/author/show/374733.Barbara_Sleigh,Barbara Sleigh,188.0,Hardcover,"['Fantasy', 'Cats', 'Childrens', 'Fiction', 'Middle Grade', 'Animals', 'Adventure']",48.0,1657.0,1746,188,4.23,"{'5 Stars': 828, '4 Stars': 584, '3 Stars': 268, '2 Stars': 46, '1 Star': 20}",[],2,"(1.307, 140.6]"
1503,70241.Crash,70241,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1281416649i/70241.jpg,Crash,,,"['James Ballard', 'Dr. Robert Vaughan']",English,1973,https://www.goodreads.com/author/show/7010931.J_G_Ballard,J.G. Ballard,224.0,Paperback,"['Fiction', 'Science Fiction', 'Horror', 'Novels', 'Literature', 'Classics', 'British Literature']",1101.0,40100.0,27595,2431,3.59,"{'5 Stars': 6699, '4 Stars': 9230, '3 Stars': 6950, '2 Stars': 3183, '1 Star': 1533}",[],2,"(1.307, 140.6]"
1504,70251.Concrete_Island,70251,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924909i/70251.jpg,Concrete Island,,"['London, England']",['Robert Maitland'],English,1974,https://www.goodreads.com/author/show/7010931.J_G_Ballard,J.G. Ballard,176.0,Paperback,"['Fiction', 'Science Fiction', 'Novels', 'Dystopia', 'Literature', 'Thriller', 'British Literature']",195.0,11700.0,9930,719,3.67,"{'5 Stars': 2001, '4 Stars': 3969, '3 Stars': 2926, '2 Stars': 798, '1 Star': 236}",[],2,"(1.307, 140.6]"
1505,70253.Cocaine_Nights,70253,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1611837019i/70253.jpg,Cocaine Nights,,['Costa del Sol'],"['Charles Prentice', 'Frank Prentice', 'Dr Paula Hamilton', 'Bobby Crawford', 'Elizabeth Shand', 'David Hennessy', 'Inspector Cabrera']",English,1996,https://www.goodreads.com/author/show/7010931.J_G_Ballard,J.G. Ballard,328.0,Paperback,"['Fiction', 'Mystery', 'Crime', 'Thriller', 'British Literature', 'Dystopia', 'Literature']",158.0,7548.0,6470,369,3.56,"{'5 Stars': 1131, '4 Stars': 2388, '3 Stars': 2155, '2 Stars': 594, '1 Star': 202}",['Whitbread Award Nominee for Novel (1996)'],44,"(1.307, 140.6]"
1506,703.The_Plot_Against_America,703,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1553896240i/703.jpg,The Plot Against America,,"['Newark, New Jersey', 'New Jersey']",['Charles Lindbergh'],English,2004,https://www.goodreads.com/author/show/463.Philip_Roth,Philip Roth,391.0,Paperback,"['Fiction', 'Historical Fiction', 'Alternate History', 'Literature', 'Science Fiction', 'Politics', 'Novels']",4693.0,62200.0,65465,5653,3.81,"{'5 Stars': 16294, '4 Stars': 27632, '3 Stars': 15842, '2 Stars': 4252, '1 Star': 1445}","['Locus Award Nominee for Best SF Novel (2005)', 'WH Smith Literary Award (2005)', 'James Fenimore Cooper Prize (2005)', 'National Book Critics Circle Award Nominee for Fiction (2004)', 'Tahtivaeltaja Award Nominee (2006)', 'Sidewise Award for Long Form (2004)']",262,"(140.6, 279.2]"
1507,703292.The_Witch_of_Blackbird_Pond,703292,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1345499790i/703292.jpg,The Witch of Blackbird Pond,,"['The United States of America', 'Wethersfield, Connecticut']","['Katherine ""Kit"" Tyler', 'Nathaniel Eaton', 'John Holbrook', 'Matthew Wood', 'Rachel Wood', 'Judith Wood', 'Mercy Wood', 'Gershom Bulkeley', 'William Ashby', 'Hannah Tupper', 'Prudence Cruff']",English,1958,https://www.goodreads.com/author/show/7549.Elizabeth_George_Speare,Elizabeth George Speare,256.0,Paperback,"['Historical Fiction', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Historical', 'Middle Grade']",2351.0,84400.0,156510,7814,4.02,"{'5 Stars': 58615, '4 Stars': 56052, '3 Stars': 31661, '2 Stars': 7188, '1 Star': 2994}","['Newbery Medal (1959)', 'Vermont Golden Dome Book Award Nominee (1960)']",73,"(1.307, 140.6]"
1509,7042.The_Tale_of_Genji,7042,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1616514777i/7042.jpg,The Tale of Genji,"['Yuan Shi Wu Yu ', 'The Tale of Genji', 'Tale of Genji (Audible)']",['Japan'],"['Genji', 'Fujitsubo', 'To no Chujo', 'Murasaki', 'Yugiri']",English,1000,https://www.goodreads.com/author/show/4739.Murasaki_Shikibu,Murasaki Shikibu,1182.0,Paperback,"['Classics', 'Fiction', 'Japan', 'Japanese Literature', 'Historical Fiction', 'Literature', 'Historical']",3632.0,59800.0,14175,1524,3.72,"{'5 Stars': 3907, '4 Stars': 4562, '3 Stars': 3969, '2 Stars': 1297, '1 Star': 440}",[],2,"(1.307, 140.6]"
1511,706047.The_Magic_World,706047,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1177460120i/706047.jpg,The Magic World,,,,English,1912,https://www.goodreads.com/author/show/7935185.E_Nesbit,E. Nesbit,256.0,Paperback,"['Fantasy', 'Short Stories', 'Fiction', 'Classics', 'Childrens', 'Audiobook', 'Young Adult']",58.0,881.0,657,84,3.85,"{'5 Stars': 192, '4 Stars': 241, '3 Stars': 167, '2 Stars': 46, '1 Star': 11}",[],2,"(1.307, 140.6]"
1515,715058.The_Life_and_Adventures_of_Santa_Claus,715058,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387732742i/715058.jpg,The Life and Adventures of Santa Claus,,,['Santa Claus'],English,1902,https://www.goodreads.com/author/show/3242.L_Frank_Baum,L. Frank Baum,224.0,Hardcover,"['Christmas', 'Fantasy', 'Classics', 'Fiction', 'Childrens', 'Holiday', 'Audiobook']",422.0,6719.0,7167,1149,3.94,"{'5 Stars': 2303, '4 Stars': 2662, '3 Stars': 1782, '2 Stars': 334, '1 Star': 86}",[],2,"(1.307, 140.6]"
1516,7159515-still-missing,7159515,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1260468195i/7159515.jpg,Still Missing,,"['Vancouver Island, British Columbia', 'Canada']","[""Annie O'Sullivan""]",English,2010,https://www.goodreads.com/author/show/3163298.Chevy_Stevens,Chevy Stevens,342.0,Hardcover,"['Thriller', 'Mystery', 'Fiction', 'Mystery Thriller', 'Suspense', 'Crime', 'Audiobook']",3820.0,130000.0,98770,9585,4.0,"{'5 Stars': 33871, '4 Stars': 39319, '3 Stars': 19154, '2 Stars': 4593, '1 Star': 1833}","['ITW Thriller Award for Best First Novel (2011)', 'OLA Evergreen Award Nominee (2011)', 'Goodreads Choice Award Nominee for Mystery & Thriller (2010)']",152,"(140.6, 279.2]"
1518,7182.The_Black_Tulip,7182,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405230401i/7182.jpg,The Black Tulip,,"['Netherlands', 'Dordrecht', 'The Hague', 'Haarlem']","['Johan de Witt', 'Cornelis de Witt', 'William III of England and II of Scotland', 'Cornelius van Baerle', 'Rosa Gryphus', 'Gryphus', 'Isaac Boxtel']",English,1850,https://www.goodreads.com/author/show/4785.Alexandre_Dumas,Alexandre Dumas,246.0,Paperback,"['Classics', 'Fiction', 'Historical Fiction', 'France', 'Romance', 'French Literature', 'Historical']",1371.0,23900.0,22051,1762,3.85,"{'5 Stars': 6086, '4 Stars': 8449, '3 Stars': 5937, '2 Stars': 1296, '1 Star': 283}",[],2,"(1.307, 140.6]"
1519,7184.Twenty_Years_After,7184,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1165607713i/7184.jpg,Twenty Years After,"['Trilogie des Mousquetaires', ""Lawrence Ellsworth's Musketeer Cycle Translations""]",,,English,1845,https://www.goodreads.com/author/show/4785.Alexandre_Dumas,Alexandre Dumas,845.0,Paperback,"['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'France', 'Historical', 'French Literature']",996.0,19600.0,24172,867,4.08,"{'5 Stars': 9156, '4 Stars': 9027, '3 Stars': 4956, '2 Stars': 884, '1 Star': 149}",[],2,"(1.307, 140.6]"
1520,7185368-a-long-fatal-love-chase,7185368,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1495137090i/7185368.jpg,A Long Fatal Love Chase,,"['Paris', 'Italy', 'Germany', 'France']","['Rosamond Vivian', 'Phillip Tempest', 'Rosamond Vivian, Phillip Tempest']",English,1995,https://www.goodreads.com/author/show/1315.Louisa_May_Alcott,Louisa May Alcott,376.0,Hardcover,"['Classics', 'Fiction', 'Romance', 'Gothic', 'Historical Fiction', 'Historical', 'Mystery']",157.0,9171.0,7111,1106,3.68,"{'5 Stars': 1705, '4 Stars': 2444, '3 Stars': 2116, '2 Stars': 669, '1 Star': 177}",[],2,"(1.307, 140.6]"
1521,721007.The_Story_of_an_African_Farm,721007,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347626861i/721007.jpg,The Story of an African Farm,,"['Karoo', 'South Africa']",,English,1883,https://www.goodreads.com/author/show/60536.Olive_Schreiner,Olive Schreiner,304.0,Paperback,"['Classics', 'Fiction', 'Africa', 'South Africa', '19th Century', 'Literature', 'Victorian']",210.0,3606.0,2962,298,3.53,"{'5 Stars': 605, '4 Stars': 960, '3 Stars': 916, '2 Stars': 360, '1 Star': 121}",[],2,"(1.307, 140.6]"
1522,72159.Cat_on_a_Hot_Tin_Roof,72159,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389369390i/72159.jpg,Cat on a Hot Tin Roof,,"['Mississippi', 'The United States of America']","['Brick Pollitt', 'Margaret ""Maggie"" Pollitt', 'Big Daddy Pollitt', 'Big Mama Pollitt', 'Gooper Pollitt', 'Mae Pollitt']",English,1955,https://www.goodreads.com/author/show/7751.Tennessee_Williams,Tennessee Williams,208.0,Paperback,"['Plays', 'Classics', 'Drama', 'Fiction', 'Theatre', 'American', 'School']",527.0,38400.0,62750,1782,4.06,"{'5 Stars': 23568, '4 Stars': 23597, '3 Stars': 12120, '2 Stars': 2652, '1 Star': 813}","['Pulitzer Prize for Drama (1955)', ""New York Drama Critics' Circle Award for Best American Play (1955)""]",105,"(1.307, 140.6]"
1523,722035.Allan_Quatermain,722035,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1177630567i/722035.jpg,Allan Quatermain,"['Allan Quatermain', 'Umslopogaas', 'Allan Quatermain, Ayesha, and Umslopogaas']",,['Allan Quatermain'],English,1887,https://www.goodreads.com/author/show/4633123.H_Rider_Haggard,H. Rider Haggard,204.0,Paperback,"['Adventure', 'Classics', 'Fiction', 'Fantasy', 'Africa', 'Historical Fiction', 'Literature']",497.0,3569.0,5337,297,3.89,"{'5 Stars': 1559, '4 Stars': 2052, '3 Stars': 1378, '2 Stars': 282, '1 Star': 66}",[],2,"(1.307, 140.6]"
1524,722197.Indian_Boyhood,722197,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347786793i/722197.jpg,Indian Boyhood,,,,English,1902,https://www.goodreads.com/author/show/135759.Charles_Alexander_Eastman,Charles Alexander Eastman,150.0,Paperback,"['History', 'Nonfiction', 'Native American', 'Memoir', 'Biography', 'Indigenous', 'Classics']",63.0,751.0,390,46,4.09,"{'5 Stars': 153, '4 Stars': 136, '3 Stars': 85, '2 Stars': 14, '1 Star': 2}",[],2,"(1.307, 140.6]"
1525,72226.A_Handful_of_Dust,72226,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389209103i/72226.jpg,A Handful of Dust,,['England'],"['Tony Last', 'Brenda Last', 'John Beaver', 'Polly Cockpurse', 'Missis Beaver', 'John Grant-Menzies', 'Doctor Messinger', 'Mister Todd']",English,1934,https://www.goodreads.com/author/show/11315.Evelyn_Waugh,Evelyn Waugh,225.0,Hardcover,"['Fiction', 'Classics', 'Literature', 'Novels', 'British Literature', '20th Century', 'Humor']",652.0,32500.0,27710,1799,3.89,"{'5 Stars': 7828, '4 Stars': 11285, '3 Stars': 6723, '2 Stars': 1470, '1 Star': 404}",[],2,"(1.307, 140.6]"
1529,72659.Never_Cry_Wolf,72659,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1553107493i/72659.jpg,Never Cry Wolf: The Amazing True Story of Life Among Arctic Wolves,,"['Canadian Arctic (Nunavut, Northwest Territories & Yukon)', 'Canada']",,English,1963,https://www.goodreads.com/author/show/41013.Farley_Mowat,Farley Mowat,246.0,Paperback,"['Nonfiction', 'Animals', 'Nature', 'Science', 'Memoir', 'Biography', 'Canada']",793.0,16200.0,25306,1428,4.21,"{'5 Stars': 11544, '4 Stars': 8875, '3 Stars': 3843, '2 Stars': 715, '1 Star': 329}",[],2,"(1.307, 140.6]"
1530,729379.Narrative_of_the_Captivity_and_Restoration_of_Mrs_Mary_Rowlandson,729379,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1177730219i/729379.jpg,Narrative of the Captivity and Restoration of Mrs. Mary Rowlandson,,['The United States of America'],,English,1682,https://www.goodreads.com/author/show/142495.Mary_Rowlandson,Mary Rowlandson,36.0,Paperback,"['Nonfiction', 'Classics', 'History', 'School', 'Biography', 'Memoir', 'Biography Memoir']",127.0,1271.0,3529,388,2.88,"{'5 Stars': 353, '4 Stars': 618, '3 Stars': 1192, '2 Stars': 980, '1 Star': 386}",[],2,"(1.307, 140.6]"
1531,730501.What_Katy_Did,730501,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327538133i/730501.jpg,What Katy Did,['Carr Family'],['Ohio'],"['Katy Carr', 'Clover Carr', 'Elsie Carr', 'Dorry Carr', 'Johnnie Carr', 'Phil Carr', 'Cecy Hall', 'Imogen Clark', 'Dr. Philip Carr', 'Aunt Izzy', 'Cousin Helen']",English,1872,https://www.goodreads.com/author/show/387955.Susan_Coolidge,Susan Coolidge,136.0,Paperback,"['Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Childrens Classics']",409.0,8325.0,20087,742,3.9,"{'5 Stars': 6620, '4 Stars': 6780, '3 Stars': 5060, '2 Stars': 1213, '1 Star': 414}",[],2,"(1.307, 140.6]"
1532,73187.The_Imitation_Of_Christ,73187,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1373230719i/73187.jpg,The Imitation Of Christ,,,,English,1427,https://www.goodreads.com/author/show/128952.Thomas_Kempis,Thomas a Kempis,160.0,Hardcover,"['Religion', 'Christian', 'Theology', 'Christianity', 'Classics', 'Nonfiction', 'Spirituality']",6240.0,32100.0,25094,1438,4.22,"{'5 Stars': 13089, '4 Stars': 6803, '3 Stars': 3536, '2 Stars': 1056, '1 Star': 610}",[],2,"(1.307, 140.6]"
1533,732562.The_Rime_of_the_Ancient_Mariner,732562,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1436976206i/732562.jpg,The Rime of the Ancient Mariner,,,"['Ancient Mariner', 'Wedding Guest']",English,1798,https://www.goodreads.com/author/show/11525.Samuel_Taylor_Coleridge,Samuel Taylor Coleridge,77.0,Paperback,"['Poetry', 'Classics', 'Fiction', 'School', 'Literature', 'Fantasy', 'Gothic']",893.0,31300.0,61080,1727,3.96,"{'5 Stars': 22379, '4 Stars': 20276, '3 Stars': 13447, '2 Stars': 3800, '1 Star': 1178}","['nagrada ""Plovdiv"" for Khudozhestven prevod (2011)']",53,"(1.307, 140.6]"
1535,73419.Poema_de_M_o_Cid,73419,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1170837912i/73419.jpg,Poema de Mio Cid,,"['Spain', 'Burgos', 'San Pedro de Cardena']","['Alfonso VI of Leon and Castile', 'Archangel Gabriel', 'Alvar Fanez', 'Jimena Diaz', 'El Cid']",Spanish; Castilian,1110,https://www.goodreads.com/author/show/5158478.Anonymous,Anonymous,153.0,Paperback,"['Poetry', 'Classics', 'Spanish Literature', 'Fiction', 'Medieval', 'Spain', 'School']",407.0,5252.0,14932,809,3.44,"{'5 Stars': 2891, '4 Stars': 4248, '3 Stars': 5107, '2 Stars': 1924, '1 Star': 762}",[],2,"(1.307, 140.6]"
1536,736131.The_Valley_of_Fear,736131,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1390250081i/736131.jpg,The Valley of Fear,['Sherlock Holmes'],"['London, England', 'Pennsylvania', 'England', 'Sussex, England']","['John Watson', 'Sherlock Holmes']",English,1915,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,Arthur Conan Doyle,7.0,Audio CD,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Audiobook', 'Mystery Thriller', 'Thriller']",2236.0,31000.0,51739,3236,3.96,"{'5 Stars': 16016, '4 Stars': 20605, '3 Stars': 12516, '2 Stars': 2170, '1 Star': 432}","['Macavity Award Nominee for Best Nonfiction (2006)', 'Agatha Award Nominee for Best Nonfiction (2005)']",104,"(1.307, 140.6]"
1537,73968.Love_Story,73968,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388812297i/73968.jpg,Love Story,['Love Story'],"['Boston, Massachusetts', 'Massachusetts']","['Oliver Barrett IV', 'Jennifer Cavilleri']",English,1969,https://www.goodreads.com/author/show/15516.Erich_Segal,Erich Segal,224.0,Paperback,"['Romance', 'Fiction', 'Classics', 'Contemporary', 'Chick Lit', 'Love', 'Novels']",1198.0,27000.0,62728,3778,3.65,"{'5 Stars': 16282, '4 Stars': 19597, '3 Stars': 17703, '2 Stars': 6783, '1 Star': 2363}",[],2,"(1.307, 140.6]"
1538,739840.Bambi,739840,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344401718i/739840.jpg,Bambi: A Life in the Woods,['Bambi'],,"['Faline (Felix Salten)', ""Bambi (Disney's)"", ""Thumper (Disney's Bambi)"", 'Bambi (Felix Salten)', ""Flower (Disney's Bambi)""]",English,1900,https://www.goodreads.com/author/show/262262.Felix_Salten,Felix Salten,192.0,Paperback,"['Classics', 'Fiction', 'Childrens', 'Animals', 'Fantasy', 'Picture Books', 'Young Adult']",488.0,17500.0,52784,1523,4.16,"{'5 Stars': 25903, '4 Stars': 13687, '3 Stars': 9879, '2 Stars': 2445, '1 Star': 870}",[],2,"(1.307, 140.6]"
1539,74034.Amusing_Ourselves_to_Death,74034,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1568871230i/74034.jpg,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,,,,English,1985,https://www.goodreads.com/author/show/41963.Neil_Postman,Neil Postman,184.0,Paperback,"['Nonfiction', 'Philosophy', 'Sociology', 'Politics', 'Psychology', 'Cultural', 'Technology']",3838.0,72600.0,34183,4411,4.16,"{'5 Stars': 14898, '4 Stars': 12293, '3 Stars': 5053, '2 Stars': 1377, '1 Star': 562}",[],2,"(1.307, 140.6]"
1540,74256.Le_Petit_Nicolas,74256,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348132484i/74256.jpg,Le Petit Nicolas,['Le Petit Nicolas'],,['Nicolas'],French,1959,https://www.goodreads.com/author/show/1041311.Ren_Goscinny,Rene Goscinny,167.0,Mass Market Paperback,"['France', 'Fiction', 'Childrens', 'Classics', 'Humor', 'French Literature', 'Short Stories']",790.0,13800.0,40146,1048,4.14,"{'5 Stars': 17497, '4 Stars': 13429, '3 Stars': 7097, '2 Stars': 1534, '1 Star': 589}","['Mildred L. Batchelder Award Nominee (2006)', 'Beacon of Freedom Award']",73,"(1.307, 140.6]"
1541,7437.Naked_Lunch,7437,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1739424408i/7437.jpg,Naked Lunch: The Restored Text,,,,English,1959,https://www.goodreads.com/author/show/4462369.William_S_Burroughs,William S. Burroughs,289.0,Paperback,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Banned Books', 'Science Fiction']",5267.0,140000.0,95517,5393,3.46,"{'5 Stars': 21207, '4 Stars': 28404, '3 Stars': 26408, '2 Stars': 12094, '1 Star': 7404}",[],2,"(1.307, 140.6]"
1542,74403.The_Deptford_Trilogy,74403,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327968603i/74403.jpg,The Deptford Trilogy,['The Deptford Trilogy'],,,English,1975,https://www.goodreads.com/author/show/23129.Robertson_Davies,Robertson Davies,825.0,Paperback,"['Fiction', 'Fantasy', 'Canada', 'Literature', 'Novels', 'Classics', 'Mystery']",192.0,10100.0,8157,426,4.32,"{'5 Stars': 4316, '4 Stars': 2584, '3 Stars': 935, '2 Stars': 224, '1 Star': 98}",[],2,"(1.307, 140.6]"
1544,745289.Kenilworth,745289,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319195023i/745289.jpg,Kenilworth,,"['England', 'Warwickshire, England']","['Elizabeth I of England', 'Amy Robsart']",English,1821,https://www.goodreads.com/author/show/4345.Walter_Scott,Walter Scott,541.0,Hardcover,"['Classics', 'Historical Fiction', 'Fiction', 'Historical', 'Romance', '19th Century', 'Scotland']",162.0,1944.0,1052,116,3.69,"{'5 Stars': 252, '4 Stars': 362, '3 Stars': 325, '2 Stars': 84, '1 Star': 29}",[],2,"(1.307, 140.6]"
1545,747061.Book_of_Mormon_Doctrine_and_Covenants_Pearl_of_Great_Price,747061,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1396619969i/747061.jpg,"Book of Mormon, Doctrine and Covenants, Pearl of Great Price",,,,English,1950,https://www.goodreads.com/author/show/1367163.The_Church_of_Jesus_Christ_of_Latter_day_Saints,The Church of Jesus Christ of Latter-day Saints,1310.0,Paperback,"['Religion', 'Nonfiction', 'Lds', 'Church', 'Spirituality', 'History', 'Christian']",4158.0,4379.0,28135,830,4.36,"{'5 Stars': 22167, '4 Stars': 964, '3 Stars': 1033, '2 Stars': 823, '1 Star': 3148}",[],2,"(1.307, 140.6]"
